IncomingTrackId,std_accX_end,mean_accX_end,median_accX_end,max_angleX_diff
4206373,4.293761343,2.733581734,3.138419867,72.89428381
4206377,0.233126963,0.142993703,0.106193542,88.682711
4206384,0.038331535,0.007445017,-0.003944397,0.040634217
4206400,0.11786851,-0.137294951,-0.152053833,19.89251269
4206403,2.689280085,-0.093393,-0.920265019,67.95786844
4206412,0.60252822,0.188499995,0.151499987,9.006160974
4206413,2.452104986,0.984697171,1.308499992,79.80733638
4206414,0,-0.084213257,-0.084213257,0
4206419,0.072040958,0.231338501,0.226394653,2.266437617
4206423,0.111657239,0.152543749,0.168495178,77.09092223
4206424,0.291305862,-0.13149598,-0.060546875,89.60086109
4206425,0.283665972,0.146405437,0.175506592,86.93004211
4206428,0.345988529,-0.136019424,-0.049667358,88.32450458
4206429,0.495236185,-0.263837547,-0.510467529,89.8597847
4206439,0.313646073,0.001342884,-0.029045105,89.50191077
4206440,0.451266927,0.166399148,0.128448486,88.76255581
4206442,0.35497447,0.010092702,-0.019615173,84.61545253
4206444,0.493020469,-0.497843222,-0.803482056,45.8552751
4206448,3.151073577,2.331324206,0.883468628,79.53535027
4206453,0.024543075,-0.001625686,0.00151062,10.95922314
